Feed ID,Dataset ID,Service Date Range Start,Service Date Range End
tfs-413,regie-autonome-des-transports-parisiens/413/20150311,20150304,20150904
tfs-413,regie-autonome-des-transports-parisiens/413/20150204,20150204,20150804
tfs-413,regie-autonome-des-transports-parisiens/413/20150128,20150115,20150715
tfs-124,auckland-transport/124/20231207,20231201,20240109
tfs-124,auckland-transport/124/20231206,20231112,20240109
tfs-124,auckland-transport/124/20231012,20231005,20240109
tfs-124,auckland-transport/124/20231003,20231001,20231128
tfs-124,auckland-transport/124/20230928,20230928,20231101
tfs-124,auckland-transport/124/20230927,20230922,20231101
tfs-124,auckland-transport/124/20230921,20230914,20231101
tfs-124,auckland-transport/124/20230913,20230910,20231101
tfs-124,auckland-transport/124/20230908,20230904,20231101
tfs-124,auckland-transport/124/20230831,20230828,20231101
tfs-124,auckland-transport/124/20230823,20230819,20231101
tfs-124,auckland-transport/124/20230817,20230813,20231101
tfs-124,auckland-transport/124/20230811,20230730,20231101
tfs-124,auckland-transport/124/20230810,20230716,20231101
tfs-124,auckland-transport/124/20230727,20230716,20231010
tfs-124,auckland-transport/124/20230716,20230716,20231010
tfs-124,auckland-transport/124/20230715,20230701,20231010
tfs-124,auckland-transport/124/20230714,20230701,20231010
tfs-124,auckland-transport/124/20230629,20230611,20230808
tfs-124,auckland-transport/124/20230623,20230611,20230808
tfs-124,auckland-transport/124/20230609,20230607,20230808
tfs-124,auckland-transport/124/20230606,20230516,20230711
tfs-124,auckland-transport/124/20230516,20230514,20230711
tfs-124,auckland-transport/124/20230511,20230504,20230711
tfs-124,auckland-transport/124/20230503,20230423,20230711
tfs-124,auckland-transport/124/20230420,20230419,20230711
tfs-124,auckland-transport/124/20230418,20230416,20230711
tfs-124,auckland-transport/124/20230413,20230407,20230711
tfs-124,auckland-transport/124/20230406,20230402,20230516
tfs-124,auckland-transport/124/20230331,20230330,20230516
tfs-124,auckland-transport/124/20230329,20230319,20230516
tfs-124,auckland-transport/124/20230317,20230311,20230516
tfs-124,auckland-transport/124/20230314,20230311,20230516
tfs-124,auckland-transport/124/20230310,20230303,20230411
tfs-124,auckland-transport/124/20230302,20230302,20230411
tfs-124,auckland-transport/124/20230301,20230219,20230411
tfs-124,auckland-transport/124/20230217,20230212,20230411
tfs-124,auckland-transport/124/20230213,20230212,20230411
tfs-124,auckland-transport/124/20230211,20230209,20230411
tfs-124,auckland-transport/124/20230210,20230209,20230411
tfs-124,auckland-transport/124/20230208,20230201,20230411
tfs-124,auckland-transport/124/20230202,20230123,20230411
tfs-124,auckland-transport/124/20230122,20221222,20230214
tfs-124,auckland-transport/124/20221222,20221218,20230214
tfs-124,auckland-transport/124/20221215,20221210,20230214
tfs-124,auckland-transport/124/20221208,20221203,20230214
tfs-124,auckland-transport/124/20221202,20221127,20230214
tfs-124,auckland-transport/124/20221125,20221120,20230214
tfs-124,auckland-transport/124/20221111,20221109,20230214
tfs-124,auckland-transport/124/20221108,20221106,20221231
tfs-124,auckland-transport/124/20221104,20221026,20221231
tfs-124,auckland-transport/124/20221101,20221026,20221231
tfs-124,auckland-transport/124/20221025,20221018,20221213
tfs-124,auckland-transport/124/20221017,20221016,20221213
tfs-124,auckland-transport/124/20221011,20221007,20221213
tfs-124,auckland-transport/124/20221006,20220930,20221120
tfs-124,auckland-transport/124/20220929,20220923,20221120
tfs-124,auckland-transport/124/20220922,20220918,20221120
tfs-124,auckland-transport/124/20220913,20220902,20221120
tfs-124,auckland-transport/124/20220912,20220902,20221120
tfs-124,auckland-transport/124/20220901,20220901,20221120
tfs-124,auckland-transport/124/20220830,20220819,20221120
tfs-124,auckland-transport/124/20220817,20220813,20221113
tfs-124,auckland-transport/124/20220809,20220729,20221113
tfs-124,auckland-transport/124/20220804,20220729,20221113
tfs-124,auckland-transport/124/20220802,20220729,20221113
tfs-124,auckland-transport/124/20220728,20220723,20220913
tfs-124,auckland-transport/124/20220721,20220717,20220913
tfs-124,auckland-transport/124/20220713,20220707,20220913
tfs-124,auckland-transport/124/20220706,20220701,20220809
tfs-124,auckland-transport/124/20220630,20220623,20220809
tfs-124,auckland-transport/124/20220620,20220618,20220809
tfs-124,auckland-transport/124/20220617,20220605,20220809
tfs-124,auckland-transport/124/20220609,20220605,20220809
tfs-124,auckland-transport/124/20220602,20220530,20220809
tfs-124,auckland-transport/124/20220530,20220530,20220809
tfs-124,auckland-transport/124/20220528,20220522,20220809
tfs-124,auckland-transport/124/20220521,20220514,20220809
tfs-124,auckland-transport/124/20220520,20220514,20220630
tfs-124,auckland-transport/124/20220512,20220508,20220630
tfs-124,auckland-transport/124/20220505,20220421,20220630
tfs-124,auckland-transport/124/20220421,20220417,20220630
tfs-124,auckland-transport/124/20220413,20220408,20220630
tfs-124,auckland-transport/124/20220408,20220330,20220501
tfs-124,auckland-transport/124/20220330,20220326,20220501
tfs-124,auckland-transport/124/20220329,20220326,20220531
tfs-124,auckland-transport/124/20220325,20220320,20220501
tfs-124,auckland-transport/124/20220317,20220317,20220501
tfs-124,auckland-transport/124/20220316,20220312,20220320
tfs-124,auckland-transport/124/20220315,20220312,20220501
tfs-124,auckland-transport/124/20220314,20220310,20220501
tfs-124,auckland-transport/124/20220311,20220310,20220501
tfs-124,auckland-transport/124/20220310,20220310,20220501
tfs-124,auckland-transport/124/20220309,20220304,20220430
tfs-124,auckland-transport/124/20220303,20220222,20220417
tfs-124,auckland-transport/124/20220302,20220222,20220417
tfs-124,auckland-transport/124/20220221,20220212,20220430
tfs-124,auckland-transport/124/20220211,20220201,20220430
tfs-124,auckland-transport/124/20220204,20220125,20220430
tfs-124,auckland-transport/124/20220128,20220125,20220430
tfs-124,auckland-transport/124/20220125,20220125,20220430
tfs-124,auckland-transport/124/20220124,20220118,20220315
tfs-124,auckland-transport/124/20220117,20211220,20220315
tfs-124,auckland-transport/124/20211221,20211219,20220315
tfs-124,auckland-transport/124/20211217,20211210,20220315
tfs-124,auckland-transport/124/20211210,20211210,20220315
tfs-124,auckland-transport/124/20211208,20211203,20220123
tfs-124,auckland-transport/124/20211202,20211128,20220123
tfs-124,auckland-transport/124/20211126,20211117,20220123
tfs-124,auckland-transport/124/20211116,20211111,20211219
tfs-124,auckland-transport/124/20211110,20211024,20211219
tfs-124,auckland-transport/124/20211022,20211015,20211219
tfs-124,auckland-transport/124/20211014,20211007,20211122
tfs-124,auckland-transport/124/20211006,20210925,20211122
tfs-124,auckland-transport/124/20210924,20210922,20211122
tfs-124,auckland-transport/124/20210921,20210918,20211122
tfs-124,auckland-transport/124/20210917,20210911,20211122
tfs-124,auckland-transport/124/20210910,20210820,20211122
tfs-124,auckland-transport/124/20210901-7,20210818,20211122
tfs-124,auckland-transport/124/20210901-6,20210818,20211122
tfs-124,auckland-transport/124/20210901-5,20210818,20211122
tfs-124,auckland-transport/124/20210901-4,20210818,20211122
tfs-124,auckland-transport/124/20210901-3,20210818,20211122
tfs-124,auckland-transport/124/20210901-2,20210818,20211122
tfs-124,auckland-transport/124/20210901,20210730,20211010
tfs-124,auckland-transport/124/20210729,20210725,20211010
tfs-124,auckland-transport/124/20210723,20210723,20211010
tfs-124,auckland-transport/124/20210722,20210716,20211010
tfs-124,auckland-transport/124/20210716,20210709,20211010
tfs-124,auckland-transport/124/20210709,20210705,20210913
tfs-124,auckland-transport/124/20210703,20210627,20210913
tfs-124,auckland-transport/124/20210625,20210625,20210731
tfs-124,auckland-transport/124/20210624,20210619,20210731
tfs-124,auckland-transport/124/20210618,20210602,20210731
tfs-124,auckland-transport/124/20210601,20210523,20210731
tfs-124,auckland-transport/124/20210519,20210512,20210731
tfs-124,auckland-transport/124/20210512,20210430,20210628
tfs-124,auckland-transport/124/20210429,20210425,20210628
tfs-124,auckland-transport/124/20210424,20210421,20210628
tfs-124,auckland-transport/124/20210423,20210413,20210531
tfs-124,auckland-transport/124/20210412,20210401,20210531
tfs-124,auckland-transport/124/20210331,20210327,20210531
tfs-124,auckland-transport/124/20210325,20210321,20210531
tfs-124,auckland-transport/124/20210322,20210316,20210531
tfs-124,auckland-transport/124/20210320,20210310,20210510
tfs-124,auckland-transport/124/20210319,20210316,20210531
tfs-124,auckland-transport/124/20210315,20210310,20210510
tfs-124,auckland-transport/124/20210217,20210207,20210430
tfs-124,auckland-transport/124/20210122,20210113,20210430
tfs-124,auckland-transport/124/20210113,20210113,20210430
tfs-124,auckland-transport/124/20210112,20201222,20210228
tfs-124,auckland-transport/124/20201222,20201222,20210430
tfs-124,auckland-transport/124/20201218,20201218,20210228
tfs-124,auckland-transport/124/20201217,20201217,20210228
tfs-124,auckland-transport/124/20201215,20201206,20210131
tfs-124,auckland-transport/124/20201205,20201127,20210131
tfs-124,auckland-transport/124/20201126,20201122,20210131
tfs-124,auckland-transport/124/20201121,20201121,20210131
tfs-124,auckland-transport/124/20201120,20201114,20201231
tfs-124,auckland-transport/124/20201113,20201107,20201231
tfs-124,auckland-transport/124/20201106,20201031,20201231
tfs-124,auckland-transport/124/20201030,20201024,20201231
tfs-124,auckland-transport/124/20201022,20201018,20201231
tfs-124,auckland-transport/124/20201016,20201015,20201231
tfs-124,auckland-transport/124/20201014,20201009,20201030
tfs-124,auckland-transport/124/20201008,20201008,20201030
tfs-124,auckland-transport/124/20201006,20201002,20201030
tfs-124,auckland-transport/124/20201001,20200926,20201030
tfs-124,auckland-transport/124/20200925,20200920,20201030
tfs-124,auckland-transport/124/20200918,20200918,20201030
tfs-124,auckland-transport/124/20200917,20200911,20201019
tfs-124,auckland-transport/124/20200910,20200905,20201019
tfs-124,auckland-transport/124/20200904,20200902,20201019
tfs-124,auckland-transport/124/20200901,20200831,20201019
tfs-124,auckland-transport/124/20200828,20200828,20201019
tfs-124,auckland-transport/124/20200826,20200824,20201019
tfs-124,auckland-transport/124/20200821,20200820,20201019
tfs-124,auckland-transport/124/20200818,20200817,20201019
tfs-124,auckland-transport/124/20200814,20200810,20201019
tfs-124,auckland-transport/124/20200807,20200802,20201001
tfs-124,auckland-transport/124/20200729,20200725,20201001
tfs-124,auckland-transport/124/20200623,20200621,20200924
tfs-124,auckland-transport/124/20200617,20200608,20200924
tfs-124,auckland-transport/124/20200605,20200531,20200820
tfs-124,auckland-transport/124/20200527,20200525,20200820
tfs-124,auckland-transport/124/20200521,20200518,20200820
tfs-124,auckland-transport/124/20200515,20200514,20200820
tfs-124,auckland-transport/124/20200512,20200511,20200820
tfs-124,auckland-transport/124/20200507,20200428,20200625
tfs-124,auckland-transport/124/20200501,20200420,20200625
tfs-124,auckland-transport/124/20200424,20200420,20200625
tfs-124,auckland-transport/124/20200416,20200402,20200625
tfs-124,auckland-transport/124/20200401,20200326,20200625
tfs-124,auckland-transport/124/20200325,20200322,20200625
tfs-124,auckland-transport/124/20200319,20200319,20200625
tfs-124,auckland-transport/124/20200318,20200310,20200525
tfs-124,auckland-transport/124/20200312,20200229,20200525
tfs-124,auckland-transport/124/20200227,20200223,20200525
tfs-124,auckland-transport/124/20200220,20200210,20200525
tfs-124,auckland-transport/124/20200212,20200210,20200525
tfs-124,auckland-transport/124/20200130,20200114,20200425
tfs-124,auckland-transport/124/20200120,20200114,20200425
tfs-124,auckland-transport/124/20191218,20191215,20200321
tfs-124,auckland-transport/124/20191211,20191201,20200321
tfs-124,auckland-transport/124/20191203,20191201,20200321
tfs-124,auckland-transport/124/20191128,20191117,20200222
tfs-124,auckland-transport/124/20191105,20191021,20200222
tfs-124,auckland-transport/124/20191029,20191021,20200222
tfs-124,auckland-transport/124/20191021,20191013,20191231
tfs-124,auckland-transport/124/20191008,20190928,20191231
tfs-124,auckland-transport/124/20191001,20190928,20191231
tfs-124,auckland-transport/124/20190923,20190922,20191130
tfs-124,auckland-transport/124/20190912,20190909,20191130
tfs-124,auckland-transport/124/20190902,20190902,20191130
tfs-124,auckland-transport/124/20190822,20190818,20191031
tfs-124,auckland-transport/124/20190812,20190722,20191031
tfs-124,auckland-transport/124/20190722,20190722,20191031
tfs-124,auckland-transport/124/20190716,20190623,20190831
tfs-124,auckland-transport/124/20190619,20190526,20190831
tfs-124,auckland-transport/124/20190524,20190506,20190831
tfs-124,auckland-transport/124/20190516-4,20190506,20190831
tfs-124,auckland-transport/124/20190516-3,20190506,20190831
tfs-124,auckland-transport/124/20190516-2,20190506,20190831
tfs-124,auckland-transport/124/20190516,20190506,20190831
tfs-124,auckland-transport/124/20190420,20190417,20190630
tfs-124,auckland-transport/124/20190411,20190401,20190630
tfs-124,auckland-transport/124/20190329,20190317,20190630
tfs-124,auckland-transport/124/20190313,20190224,20190511
tfs-124,auckland-transport/124/20190222,20190210,20190511
tfs-124,auckland-transport/124/20190218,20190210,20190511
tfs-124,auckland-transport/124/20190210,20190210,20190511
tfs-124,auckland-transport/124/20190131,20190130,20190430
tfs-124,auckland-transport/124/20190123,20190124,20190430
tfs-124,auckland-transport/124/20190113,20181220,20190430
tfs-124,auckland-transport/124/20181219,20181128,20190320
tfs-124,auckland-transport/124/20181217,20181128,20190320
tfs-124,auckland-transport/124/20181207,20181128,20190320
tfs-124,auckland-transport/124/20181126,20181125,20190320
tfs-124,auckland-transport/124/20181119,20181117,20190228
tfs-124,auckland-transport/124/20181112,20181104,20181231
tfs-124,auckland-transport/124/20181101,20181021,20181231
tfs-124,auckland-transport/124/20181017,20181012,20181231
tfs-124,auckland-transport/124/20181010,20180930,20181231
tfs-124,auckland-transport/124/20180930,20180826,20181231
tfs-124,auckland-transport/124/20180927,20180826,20181231
tfs-124,auckland-transport/124/20180913,20180826,20181231
tfs-124,auckland-transport/124/20180905,20180826,20181231
tfs-124,auckland-transport/124/20180820,20180708,20181130
tfs-124,auckland-transport/124/20180728,20180708,20181130
tfs-124,auckland-transport/124/20180703,20180517,20180930
tfs-124,auckland-transport/124/20180609,20180517,20180930
tfs-124,auckland-transport/124/20180525,20180517,20180817
tfs-124,auckland-transport/124/20180505,20180502,20180817
tfs-124,auckland-transport/124/20180405,20180315,20180530
tfs-124,auckland-transport/124/20180314,20180306,20180530
tfs-124,auckland-transport/124/20180305,20180306,20180530
tfs-124,auckland-transport/124/20180301,20180211,20180530
tfs-124,auckland-transport/124/20180224,20180211,20180430
tfs-124,auckland-transport/124/20180221,20180211,20180430
tfs-124,auckland-transport/124/20180214,20180113,20180430
