Feed Stable ID,Catalog ID,Code,Counter,Severity
mdb-1326,pl-malopolskie-zarzad-transportu-publicznego-w-krakowie-ztp-krakow-gtfs-1326,mixed_case_recommended_field,6,WARNING
mdb-1326,pl-malopolskie-zarzad-transportu-publicznego-w-krakowie-ztp-krakow-gtfs-1326,stop_too_far_from_shape,11,WARNING
mdb-1326,pl-malopolskie-zarzad-transportu-publicznego-w-krakowie-ztp-krakow-gtfs-1326,trip_distance_exceeds_shape_distance,49229,ERROR
mdb-1326,pl-malopolskie-zarzad-transportu-publicznego-w-krakowie-ztp-krakow-gtfs-1326,trip_distance_exceeds_shape_distance_below_threshold,187,WARNING
mdb-1326,pl-malopolskie-zarzad-transportu-publicznego-w-krakowie-ztp-krakow-gtfs-1326,unused_shape,1248,WARNING
mdb-1288,us-california-vine-transit-gtfs-1288,feed_expiration_date30_days,1,WARNING
mdb-1288,us-california-vine-transit-gtfs-1288,stop_without_stop_time,109,WARNING
mdb-1288,us-california-vine-transit-gtfs-1288,unknown_column,37,INFO
mdb-1288,us-california-vine-transit-gtfs-1288,unknown_file,11,INFO
mdb-1010,pl-warminsko-mazurskie-gmina-zaklad-komunalny-gzk-bystry-gtfs-1010,missing_feed_contact_email_and_url,1,WARNING
mdb-1010,pl-warminsko-mazurskie-gmina-zaklad-komunalny-gzk-bystry-gtfs-1010,missing_recommended_column,1,WARNING
mdb-1010,pl-warminsko-mazurskie-gmina-zaklad-komunalny-gzk-bystry-gtfs-1010,missing_recommended_field,2,WARNING
mdb-93,us-california-calaveras-transit-gtfs-93,route_short_name_too_long,3,WARNING
mdb-93,us-california-calaveras-transit-gtfs-93,stop_without_stop_time,14,WARNING
mdb-93,us-california-calaveras-transit-gtfs-93,unknown_column,37,INFO
mdb-93,us-california-calaveras-transit-gtfs-93,unknown_file,10,INFO
mdb-287,us-washington-community-transit-ct-gtfs-287,equal_shape_distance_same_coordinates,1,WARNING
mdb-287,us-washington-community-transit-ct-gtfs-287,expired_calendar,4,WARNING
mdb-287,us-washington-community-transit-ct-gtfs-287,stop_too_far_from_shape_using_user_distance,33,WARNING
mdb-287,us-washington-community-transit-ct-gtfs-287,trip_distance_exceeds_shape_distance,2109,ERROR
mdb-287,us-washington-community-transit-ct-gtfs-287,trip_distance_exceeds_shape_distance_below_threshold,5298,WARNING
mdb-287,us-washington-community-transit-ct-gtfs-287,unknown_column,1,INFO
mdb-287,us-washington-community-transit-ct-gtfs-287,unknown_file,2,INFO
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,duplicate_key,3,ERROR
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,duplicate_route_name,4,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,equal_shape_distance_same_coordinates,2,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,missing_feed_contact_email_and_url,1,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,missing_recommended_field,1,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,missing_timepoint_value,320,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,mixed_case_recommended_field,14,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,stop_without_stop_time,12,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,stop_without_zone_id,18,INFO
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,trip_distance_exceeds_shape_distance_below_threshold,3,WARNING
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,unknown_column,3,INFO
mdb-566,us-new-york-lewis-county-public-transportation-gtfs-566,unused_parent_station,1,INFO
mdb-1039,es-alicante-tram-alicante-gtfs-1039,missing_recommended_file,1,WARNING
mdb-1039,es-alicante-tram-alicante-gtfs-1039,mixed_case_recommended_field,1,WARNING
mdb-1039,es-alicante-tram-alicante-gtfs-1039,route_color_contrast,7,WARNING
mdb-1039,es-alicante-tram-alicante-gtfs-1039,route_long_name_contains_short_name,44,WARNING
mdb-1039,es-alicante-tram-alicante-gtfs-1039,stop_too_far_from_shape,32,WARNING
mdb-1039,es-alicante-tram-alicante-gtfs-1039,stops_match_shape_out_of_order,15,WARNING
mdb-673,au-queensland-trans-north-innisfail-gtfs-673,missing_feed_contact_email_and_url,1,WARNING
mdb-673,au-queensland-trans-north-innisfail-gtfs-673,missing_recommended_column,1,WARNING
mdb-673,au-queensland-trans-north-innisfail-gtfs-673,missing_recommended_field,7,WARNING
mdb-410,us-ohio-laketran-gtfs-410,leading_or_trailing_whitespaces,6,WARNING
mdb-410,us-ohio-laketran-gtfs-410,missing_recommended_file,1,WARNING
mdb-410,us-ohio-laketran-gtfs-410,mixed_case_recommended_field,712,WARNING
mdb-410,us-ohio-laketran-gtfs-410,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-19,us-california-humbolt-transit-authority-gtfs-19,same_route_and_agency_url,2,WARNING
mdb-19,us-california-humbolt-transit-authority-gtfs-19,stop_without_stop_time,59,WARNING
mdb-19,us-california-humbolt-transit-authority-gtfs-19,unknown_column,37,INFO
mdb-19,us-california-humbolt-transit-authority-gtfs-19,unknown_file,10,INFO
mdb-1999,us-california-beach-cities-transit-gtfs-1999,leading_or_trailing_whitespaces,8,WARNING
mdb-1999,us-california-beach-cities-transit-gtfs-1999,missing_feed_info_date,1,WARNING
mdb-1999,us-california-beach-cities-transit-gtfs-1999,missing_recommended_field,1,WARNING
mdb-1999,us-california-beach-cities-transit-gtfs-1999,mixed_case_recommended_field,101,WARNING
mdb-1999,us-california-beach-cities-transit-gtfs-1999,route_long_name_contains_short_name,2,WARNING
mdb-1999,us-california-beach-cities-transit-gtfs-1999,unknown_file,3,INFO
mdb-101,us-california-foothill-transit-gtfs-101,block_trips_with_overlapping_stop_times,954,ERROR
mdb-101,us-california-foothill-transit-gtfs-101,equal_shape_distance_same_coordinates,3035,WARNING
mdb-101,us-california-foothill-transit-gtfs-101,leading_or_trailing_whitespaces,16,WARNING
mdb-101,us-california-foothill-transit-gtfs-101,missing_feed_contact_email_and_url,1,WARNING
mdb-101,us-california-foothill-transit-gtfs-101,route_color_contrast,4,WARNING
mdb-101,us-california-foothill-transit-gtfs-101,stop_too_far_from_shape,1,WARNING
mdb-101,us-california-foothill-transit-gtfs-101,stop_too_far_from_shape_using_user_distance,451,WARNING
mdb-101,us-california-foothill-transit-gtfs-101,stops_match_shape_out_of_order,8,WARNING
mdb-844,fr-occitanie-transports-de-lagglomeration-de-montpellier-tam-gtfs-844,expired_calendar,7,WARNING
mdb-844,fr-occitanie-transports-de-lagglomeration-de-montpellier-tam-gtfs-844,missing_recommended_column,1,WARNING
mdb-844,fr-occitanie-transports-de-lagglomeration-de-montpellier-tam-gtfs-844,missing_recommended_file,1,WARNING
mdb-844,fr-occitanie-transports-de-lagglomeration-de-montpellier-tam-gtfs-844,route_long_name_contains_short_name,1,WARNING
mdb-844,fr-occitanie-transports-de-lagglomeration-de-montpellier-tam-gtfs-844,route_short_name_too_long,2,WARNING
mdb-844,fr-occitanie-transports-de-lagglomeration-de-montpellier-tam-gtfs-844,unexpected_enum_value,5,WARNING
mdb-758,ca-newfoundland-metrobus-transit-gtfs-758,equal_shape_distance_diff_coordinates,44,ERROR
mdb-758,ca-newfoundland-metrobus-transit-gtfs-758,equal_shape_distance_diff_coordinates_distance_below_threshold,6043,WARNING
mdb-758,ca-newfoundland-metrobus-transit-gtfs-758,missing_recommended_file,1,WARNING
mdb-758,ca-newfoundland-metrobus-transit-gtfs-758,mixed_case_recommended_field,1,WARNING
mdb-758,ca-newfoundland-metrobus-transit-gtfs-758,stop_too_far_from_shape_using_user_distance,11,WARNING
mdb-758,ca-newfoundland-metrobus-transit-gtfs-758,stops_match_shape_out_of_order,1,WARNING
mdb-190,us-missouri-metro-st-louis-gtfs-190,decreasing_or_equal_stop_time_distance,125,ERROR
mdb-190,us-missouri-metro-st-louis-gtfs-190,missing_recommended_field,63,WARNING
mdb-190,us-missouri-metro-st-louis-gtfs-190,missing_recommended_file,1,WARNING
mdb-190,us-missouri-metro-st-louis-gtfs-190,mixed_case_recommended_field,13851,WARNING
mdb-190,us-missouri-metro-st-louis-gtfs-190,stop_too_far_from_shape,31,WARNING
mdb-190,us-missouri-metro-st-louis-gtfs-190,stops_match_shape_out_of_order,1,WARNING
mdb-190,us-missouri-metro-st-louis-gtfs-190,trip_distance_exceeds_shape_distance,8618,ERROR
mdb-190,us-missouri-metro-st-louis-gtfs-190,trip_distance_exceeds_shape_distance_below_threshold,182,WARNING
mdb-838,us-washington-jefferson-transit-authority-gtfs-838,expired_calendar,1,WARNING
mdb-935,au-australian-capital-territory-canberra-metro-operations-gtfs-935,expired_calendar,6,WARNING
mdb-935,au-australian-capital-territory-canberra-metro-operations-gtfs-935,stop_without_stop_time,2,WARNING
mdb-935,au-australian-capital-territory-canberra-metro-operations-gtfs-935,unused_shape,12,WARNING
mdb-1004,es-barcelona-trambesos-gtfs-1004,missing_recommended_column,1,WARNING
mdb-1004,es-barcelona-trambesos-gtfs-1004,non_ascii_or_non_printable_char,4,WARNING
mdb-1004,es-barcelona-trambesos-gtfs-1004,same_stop_and_route_url,26,WARNING
mdb-1004,es-barcelona-trambesos-gtfs-1004,stops_match_shape_out_of_order,5,WARNING
mdb-46,us-california-golden-empire-transit-district-get-gtfs-46,leading_or_trailing_whitespaces,1,WARNING
mdb-46,us-california-golden-empire-transit-district-get-gtfs-46,missing_feed_contact_email_and_url,1,WARNING
mdb-46,us-california-golden-empire-transit-district-get-gtfs-46,mixed_case_recommended_field,16,WARNING
mdb-1878,fr-provence-alpes-cote-dazur-caa-gtfs-1878,leading_or_trailing_whitespaces,1,WARNING
mdb-1878,fr-provence-alpes-cote-dazur-caa-gtfs-1878,missing_recommended_column,1,WARNING
mdb-1878,fr-provence-alpes-cote-dazur-caa-gtfs-1878,missing_recommended_file,1,WARNING
mdb-1878,fr-provence-alpes-cote-dazur-caa-gtfs-1878,mixed_case_recommended_field,79,WARNING
mdb-1878,fr-provence-alpes-cote-dazur-caa-gtfs-1878,stop_without_stop_time,1,WARNING
mdb-178,us-colorado-regional-transportation-district-rtd-gtfs-178,block_trips_with_overlapping_stop_times,3,ERROR
mdb-178,us-colorado-regional-transportation-district-rtd-gtfs-178,expired_calendar,4,WARNING
mdb-178,us-colorado-regional-transportation-district-rtd-gtfs-178,fast_travel_between_consecutive_stops,80,WARNING
mdb-178,us-colorado-regional-transportation-district-rtd-gtfs-178,missing_feed_contact_email_and_url,1,WARNING
mdb-178,us-colorado-regional-transportation-district-rtd-gtfs-178,mixed_case_recommended_field,8,WARNING
mdb-178,us-colorado-regional-transportation-district-rtd-gtfs-178,stop_without_stop_time,1,WARNING
mdb-178,us-colorado-regional-transportation-district-rtd-gtfs-178,unused_shape,1,WARNING
mdb-761,ca-british-columbia-port-alberni-gtfs-761,missing_feed_contact_email_and_url,1,WARNING
mdb-761,ca-british-columbia-port-alberni-gtfs-761,missing_recommended_field,4,WARNING
mdb-761,ca-british-columbia-port-alberni-gtfs-761,stop_without_stop_time,1,WARNING
mdb-761,ca-british-columbia-port-alberni-gtfs-761,unused_shape,7,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,decreasing_or_equal_stop_time_distance,1,ERROR
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,fast_travel_between_consecutive_stops,22,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,leading_or_trailing_whitespaces,41,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,missing_feed_info_date,1,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,missing_recommended_field,1,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,route_color_contrast,8,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,route_long_name_contains_short_name,6,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,same_name_and_description_for_route,21,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,stop_too_far_from_shape_using_user_distance,36,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,stop_without_stop_time,28,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,stops_match_shape_out_of_order,1,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,trip_distance_exceeds_shape_distance_below_threshold,504,WARNING
mdb-1060,us-louisiana-shreveport-and-bossier-city-gtfs-1060,unknown_file,3,INFO
mdb-1091,lu-unknown-dpn-gtfs-1091,duplicate_route_name,4,WARNING
mdb-1091,lu-unknown-dpn-gtfs-1091,feed_expiration_date30_days,1,WARNING
mdb-1091,lu-unknown-dpn-gtfs-1091,mixed_case_recommended_field,27,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,equal_shape_distance_diff_coordinates_distance_below_threshold,299,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,equal_shape_distance_same_coordinates,590,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,leading_or_trailing_whitespaces,1,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,missing_feed_contact_email_and_url,1,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,same_name_and_description_for_route,93,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,stop_without_stop_time,8,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,trip_coverage_not_active_for_next7_days,1,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,unexpected_enum_value,123,WARNING
mdb-1132,nz-wellington-metlink-gtfs-1132,unknown_column,1,INFO
mdb-1132,nz-wellington-metlink-gtfs-1132,unknown_file,4,INFO
mdb-675,au-queensland-bowen-transit-gtfs-675,missing_feed_contact_email_and_url,1,WARNING
mdb-675,au-queensland-bowen-transit-gtfs-675,missing_recommended_column,1,WARNING
mdb-675,au-queensland-bowen-transit-gtfs-675,missing_recommended_field,6,WARNING
mdb-652,au-queensland-north-stradbroke-island-buses-gtfs-652,missing_feed_contact_email_and_url,1,WARNING
mdb-652,au-queensland-north-stradbroke-island-buses-gtfs-652,missing_recommended_column,1,WARNING
mdb-652,au-queensland-north-stradbroke-island-buses-gtfs-652,missing_recommended_field,4,WARNING
mdb-1116,fr-doubs-ginko-gtfs-1116,fast_travel_between_consecutive_stops,18,WARNING
mdb-1116,fr-doubs-ginko-gtfs-1116,missing_recommended_column,1,WARNING
mdb-1116,fr-doubs-ginko-gtfs-1116,missing_recommended_field,1,WARNING
mdb-1116,fr-doubs-ginko-gtfs-1116,mixed_case_recommended_field,3,WARNING
mdb-1116,fr-doubs-ginko-gtfs-1116,route_short_name_too_long,5,WARNING
mdb-1116,fr-doubs-ginko-gtfs-1116,stop_too_far_from_shape,5,WARNING
mdb-1116,fr-doubs-ginko-gtfs-1116,unexpected_enum_value,21,WARNING
mdb-1884,fr-pays-de-la-loire-maybus-gtfs-1884,equal_shape_distance_diff_coordinates_distance_below_threshold,7,WARNING
mdb-1884,fr-pays-de-la-loire-maybus-gtfs-1884,missing_recommended_file,1,WARNING
mdb-1884,fr-pays-de-la-loire-maybus-gtfs-1884,missing_timepoint_value,383,WARNING
mdb-1884,fr-pays-de-la-loire-maybus-gtfs-1884,unknown_column,2,INFO
mdb-142,us-idaho-valleyride-gtfs-142,fast_travel_between_consecutive_stops,181,WARNING
mdb-142,us-idaho-valleyride-gtfs-142,missing_recommended_field,20,WARNING
mdb-142,us-idaho-valleyride-gtfs-142,missing_recommended_file,1,WARNING
mdb-142,us-idaho-valleyride-gtfs-142,mixed_case_recommended_field,441,WARNING
mdb-142,us-idaho-valleyride-gtfs-142,stop_too_far_from_shape_using_user_distance,685,WARNING
mdb-142,us-idaho-valleyride-gtfs-142,unknown_column,8,INFO
mdb-41,us-california-pasadena-transit-gtfs-41,missing_feed_contact_email_and_url,1,WARNING
mdb-41,us-california-pasadena-transit-gtfs-41,mixed_case_recommended_field,2,WARNING
mdb-1246,us-california-santa-barbara-metropolitan-transit-district-mtd-gtfs-1246,expired_calendar,5,WARNING
mdb-1246,us-california-santa-barbara-metropolitan-transit-district-mtd-gtfs-1246,fast_travel_between_consecutive_stops,80,WARNING
mdb-1246,us-california-santa-barbara-metropolitan-transit-district-mtd-gtfs-1246,feed_expiration_date30_days,1,WARNING
mdb-1246,us-california-santa-barbara-metropolitan-transit-district-mtd-gtfs-1246,missing_recommended_field,2,WARNING
mdb-1246,us-california-santa-barbara-metropolitan-transit-district-mtd-gtfs-1246,mixed_case_recommended_field,3168,WARNING
mdb-1246,us-california-santa-barbara-metropolitan-transit-district-mtd-gtfs-1246,route_color_contrast,1,WARNING
mdb-193,us-iowa-des-moines-area-regional-transit-authority-dart-gtfs-193,equal_shape_distance_diff_coordinates,64,ERROR
mdb-193,us-iowa-des-moines-area-regional-transit-authority-dart-gtfs-193,equal_shape_distance_diff_coordinates_distance_below_threshold,12562,WARNING
mdb-193,us-iowa-des-moines-area-regional-transit-authority-dart-gtfs-193,expired_calendar,5,WARNING
mdb-193,us-iowa-des-moines-area-regional-transit-authority-dart-gtfs-193,missing_recommended_column,1,WARNING
mdb-193,us-iowa-des-moines-area-regional-transit-authority-dart-gtfs-193,missing_recommended_file,1,WARNING
mdb-193,us-iowa-des-moines-area-regional-transit-authority-dart-gtfs-193,mixed_case_recommended_field,6174,WARNING
mdb-56,us-california-monterey-salinas-transit-mst-gtfs-56,missing_recommended_field,35,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,equal_shape_distance_same_coordinates,8,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,missing_feed_contact_email_and_url,1,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,missing_recommended_field,1,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,mixed_case_recommended_field,2531,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,route_color_contrast,1,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,route_long_name_contains_short_name,1,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,stop_without_stop_time,12,WARNING
mdb-403,us-ohio-greater-dayton-regional-transit-authority-greater-dayton-rta-gtfs-403,unused_shape,25,WARNING
mdb-1971,us-north-carolina-link-transit-gtfs-1971,equal_shape_distance_same_coordinates,2,WARNING
mdb-1971,us-north-carolina-link-transit-gtfs-1971,leading_or_trailing_whitespaces,1,WARNING
mdb-1971,us-north-carolina-link-transit-gtfs-1971,mixed_case_recommended_field,164,WARNING
mdb-1971,us-north-carolina-link-transit-gtfs-1971,route_long_name_contains_short_name,5,WARNING
mdb-1971,us-north-carolina-link-transit-gtfs-1971,same_name_and_description_for_route,1,WARNING
mdb-1971,us-north-carolina-link-transit-gtfs-1971,stop_without_stop_time,1,WARNING
mdb-1971,us-north-carolina-link-transit-gtfs-1971,unknown_file,3,INFO
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,duplicate_key,44,ERROR
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,equal_shape_distance_diff_coordinates,108,ERROR
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,equal_shape_distance_diff_coordinates_distance_below_threshold,463,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,equal_shape_distance_same_coordinates,3561,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,expired_calendar,10,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,missing_feed_contact_email_and_url,1,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,missing_recommended_field,61,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,mixed_case_recommended_field,470,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,stop_too_far_from_shape,3,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,stop_too_far_from_shape_using_user_distance,26,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,trip_distance_exceeds_shape_distance,368,ERROR
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,trip_distance_exceeds_shape_distance_below_threshold,288,WARNING
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,unknown_column,28,INFO
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,unknown_file,1,INFO
mdb-14,us-california-north-county-transit-district-nctd-gtfs-14,unused_parent_station,4,INFO
mdb-524,us-new-york-ny-waterway-gtfs-524,expired_calendar,60,WARNING
mdb-524,us-new-york-ny-waterway-gtfs-524,missing_recommended_column,1,WARNING
mdb-524,us-new-york-ny-waterway-gtfs-524,missing_recommended_file,1,WARNING
mdb-524,us-new-york-ny-waterway-gtfs-524,unknown_column,3,INFO
mdb-524,us-new-york-ny-waterway-gtfs-524,unknown_file,1,INFO
mdb-524,us-new-york-ny-waterway-gtfs-524,unused_shape,19,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,equal_shape_distance_same_coordinates,13798,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,expired_calendar,4,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,fast_travel_between_consecutive_stops,61,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,fast_travel_between_far_stops,1,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,missing_bike_allowance,520,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,missing_feed_contact_email_and_url,1,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,route_long_name_contains_short_name,206,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,stop_without_stop_time,984,WARNING
mdb-1029,nz-unknown-auckland-transport-gtfs-1029,unknown_column,3,INFO
mdb-1948,gb-plymouth-plymouth-citybus-gtfs-1948,block_trips_with_overlapping_stop_times,31,ERROR
mdb-1948,gb-plymouth-plymouth-citybus-gtfs-1948,leading_or_trailing_whitespaces,39,WARNING
mdb-1948,gb-plymouth-plymouth-citybus-gtfs-1948,missing_recommended_file,1,WARNING
mdb-1948,gb-plymouth-plymouth-citybus-gtfs-1948,mixed_case_recommended_field,2,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,duplicate_route_name,711,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,expired_calendar,6,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,missing_bike_allowance,3482,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,missing_feed_contact_email_and_url,1,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,missing_recommended_column,1,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,missing_recommended_field,1282,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,mixed_case_recommended_field,743,WARNING
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,platform_without_parent_station,26,INFO
mdb-668,au-queensland-translink-south-east-queensland-translink-seq-gtfs-668,route_color_contrast,7,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,duplicate_route_name,7,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,expired_calendar,67,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,leading_or_trailing_whitespaces,48,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,missing_bike_allowance,356,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,missing_recommended_file,1,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,route_short_name_too_long,5,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,stop_has_too_many_matches_for_shape,33,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,stop_too_far_from_shape,1,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,stop_without_stop_time,91,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,stops_match_shape_out_of_order,2,WARNING
mdb-1086,au-unknown-transcollie-gtfs-1086,unknown_column,4,INFO
mdb-1086,au-unknown-transcollie-gtfs-1086,unknown_file,1,INFO
mdb-1923,us-south-carolina-greenville-transit-authority-greenlink-gtfs-1923,missing_recommended_file,1,WARNING
mdb-1923,us-south-carolina-greenville-transit-authority-greenlink-gtfs-1923,mixed_case_recommended_field,131,WARNING
mdb-1923,us-south-carolina-greenville-transit-authority-greenlink-gtfs-1923,stop_without_stop_time,44,WARNING
mdb-1923,us-south-carolina-greenville-transit-authority-greenlink-gtfs-1923,unknown_column,1,INFO
mdb-1923,us-south-carolina-greenville-transit-authority-greenlink-gtfs-1923,unused_shape,6,WARNING
mdb-2022,it-brindisi-stp-brindisi-gtfs-2022,expired_calendar,2,WARNING
mdb-2022,it-brindisi-stp-brindisi-gtfs-2022,missing_recommended_file,1,WARNING
mdb-2022,it-brindisi-stp-brindisi-gtfs-2022,mixed_case_recommended_field,1,WARNING
mdb-123,us-oregon-utrans-gtfs-123,fast_travel_between_consecutive_stops,2,WARNING
mdb-123,us-oregon-utrans-gtfs-123,stop_without_stop_time,33,WARNING
mdb-123,us-oregon-utrans-gtfs-123,unknown_column,37,INFO
mdb-123,us-oregon-utrans-gtfs-123,unknown_file,10,INFO
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,equal_shape_distance_same_coordinates,2,WARNING
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,expired_calendar,10,WARNING
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,invalid_url,958,ERROR
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,missing_feed_contact_email_and_url,1,WARNING
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,mixed_case_recommended_field,11,WARNING
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,non_ascii_or_non_printable_char,11480,WARNING
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,same_name_and_description_for_route,2,WARNING
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,unexpected_enum_value,2,WARNING
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,unknown_column,10,INFO
mdb-1130,fi-etela-savo-mikkeli-gtfs-1130,unknown_file,2,INFO
mdb-712,ca-alberta-calgary-transit-gtfs-712,decreasing_or_equal_stop_time_distance,3,ERROR
mdb-712,ca-alberta-calgary-transit-gtfs-712,equal_shape_distance_diff_coordinates,1,ERROR
mdb-712,ca-alberta-calgary-transit-gtfs-712,equal_shape_distance_diff_coordinates_distance_below_threshold,627,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,equal_shape_distance_same_coordinates,16990,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,expired_calendar,2,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,leading_or_trailing_whitespaces,1,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,missing_recommended_field,268,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,missing_recommended_file,1,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,mixed_case_recommended_field,19183,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,route_long_name_contains_short_name,1,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,stop_too_far_from_shape_using_user_distance,410,WARNING
mdb-712,ca-alberta-calgary-transit-gtfs-712,trip_distance_exceeds_shape_distance,2498,ERROR
mdb-712,ca-alberta-calgary-transit-gtfs-712,trip_distance_exceeds_shape_distance_below_threshold,18597,WARNING
