Feed Stable ID,Catalog ID,Files
mdb-76,us-california-fairfield-and-suisun-transit-fast-transit-gtfs-76,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-128,us-oregon-cherriots-gtfs-128,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, google.log, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1135,es-bizkaia-bizkaibus-gtfs-1135,"agency.txt, calendar.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, levels.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-461,us-virginia-farmville-area-bus-gtfs-461,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-605,us-oregon-canby-ferry-gtfs-605,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-85,us-california-fresno-county-rural-transit-agency-fcrta-gtfs-85,"agency.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rider_categories.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, rider_categories.txt, routes.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-175,us-colorado-winter-park-transit-gtfs-175,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1972,us-california-redding-area-bus-authority-raba-gtfs-1972,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-858,de-bayern-verkehrsverbund-grossraum-nurnberg-vgn-gtfs-858,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-599,us-california-city-coach-gtfs-599,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-415,us-michigan-ann-arbor-area-transportation-authority-theride-gtfs-415,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-265,us-washington-pierce-transit-gtfs-265,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1259,fr-pays-de-la-loire-ter-pays-de-la-loire-gtfs-1259,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1240,us-new-mexico-atomic-city-transit-gtfs-1240,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1278,ca-alberta-grande-prairie-transit-gtfs-1278,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-144,us-arizona-suntran-gtfs-144,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1196,es-bizkaia-la-union-gtfs-1196,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, levels.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-118,us-california-lassen-rural-bus-lrb-gtfs-118,"agency.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_leg_rules.txt, fare_products.txt, fare_rules.txt, fare_transfer_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, rider_categories.txt, routes.txt, runcut.txt, shapes.txt, stop_areas.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-377,us-north-carolina-godurham-gtfs-377,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-742,ca-quebec-exo-sud-ouest-gtfs-742,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-559,us-iowa-iowa-city-transit-system-gtfs-559,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1868,be-wallonne-tec-gtfs-1868,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-828,us-virginia-pony-express-gtfs-828,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-882,us-virginia-altavista-community-transit-system-gtfs-882,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-745,ca-quebec-exo-haut-saint-laurent-gtfs-745,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-2009,it-regione-autonoma-della-sardegna-azienda-trasporti-pubblici-atp-sassari-gtfs-2009,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-44,us-california-city-of-san-luis-obispo-transit-gtfs-44,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, route_directions.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-57,us-california-santa-clara-valley-transportation-authority-vta-gtfs-57,"agency.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, realtime_routes.txt, route_attributes.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1321,se-unknown-samtrafiken-gtfs-1321,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1308,us-alabama-capital-trailways-gtfs-1308,"agency.txt, calendar.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1063,it-veneto-navigazione-gtfs-1063,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-732,ca-ontario-toronto-transit-commission-gtfs-732,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1062,it-veneto-automobilistico-gtfs-1062,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-890,fr-provence-alpes-cote-dazur-ulysse-gtfs-890,"ExportService.checksum.md5, agency.txt, calendar.txt, calendar_dates.txt, routes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-684,be-vlaams-gewest-de-lijn-gtfs-684,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1947,gb-oxfordshire-oxford-bus-gtfs-1947,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1009,pl-kujawsko-pomorskie-zdmikp-w-bydgoszczy-gtfs-1009,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-246,us-oregon-sunset-empire-transportation-district-setd-gtfs-246,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1891,fr-grand-est-tmm-gtfs-1891,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-864,fi-varsinais-suomi-turku-gtfs-864,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, translations.txt, trip_notes.txt, trips.txt"
mdb-18,us-california-palo-verde-valley-transit-agency-gtfs-18,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-887,hu-szeged-szegedi-kozlekedesi-tarsasag-gtfs-887,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1931,gb-cardiff-cardiff-bus-gtfs-1931,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1270,pl-malopolskie-zarzad-transportu-publicznego-w-krakowie-ztp-krakow-gtfs-1270,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1860,be-antwerpen-dewaterbus-gtfs-1860,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-402,us-michigan-capital-area-transportation-authority-cata-gtfs-402,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-752,ca-quebec-exo-vallee-du-richelieu-gtfs-752,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1236,us-pennsylvania-centre-county-transit-authority-cata-gtfs-1236,"agency.txt, calendar.txt, calendar_dates.txt, calendar_dates_sunrise.txt, fare_attributes.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-895,it-regione-autonoma-della-sardegna-arst-spa-trasporti-regionali-della-sardegna-gtfs-895,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-467,us-maryland-maryland-transit-administration-gtfs-467,"agency.txt, calendar.txt, calendar_dates.txt, directions.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1191,es-gipuzkoa-dbus-gtfs-1191,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-404,us-ohio-central-ohio-transit-authority-cota-gtfs-404,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-1103,gb-unknown-transport-for-greater-manchester-arriva-in-the-north-west-gtfs-1103,"agency.txt, calendar.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1791,br-rio-de-janeiro-city-transport-secretary-of-rio-de-janeiro-gtfs-1791,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-89,us-california-clovis-transit-gtfs-89,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_leg_rules.txt, fare_products.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1935,gb-unknown-go-north-east-gtfs-1935,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-11,us-unknown-amtrak-gtfs-11,"agency.txt, calendar.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-2001,us-ohio-stark-area-regional-transit-authority-sarta-gtfs-2001,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-334,us-virginia-mountain-lynx-transit-gtfs-334,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1331,us-washington-washington-state-ferries-gtfs-1331,"agency.txt, calendar.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-539,us-vermont-green-mountain-community-network-gmcn-gtfs-539,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-279,us-washington-clallam-transit-system-gtfs-279,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-98,us-california-riverside-transit-agency-gtfs-98,"agency.txt, calendar.txt, calendar_dates.txt, fare_attributes.txt, fare_rules.txt, feed_info.txt, frequencies.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, transfers.txt, trips.txt"
mdb-137,us-oregon-linn-shuttle-gtfs-137,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-1942,gb-unknown-metrobus-gtfs-1942,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-130,us-oregon-diamond-express-gtfs-130,"agency.txt, areas.txt, booking_rules.txt, calendar.txt, calendar_attributes.txt, calendar_dates.txt, directions.txt, fare_attributes.txt, fare_rules.txt, farezone_attributes.txt, feed_info.txt, frequencies.txt, linked_datasets.txt, location_groups.txt, routes.txt, runcut.txt, shapes.txt, stop_attributes.txt, stop_times.txt, stops.txt, timetable_stop_order.txt, timetables.txt, transfers.txt, trips.txt"
mdb-836,fr-normandie-hobus-gtfs-836,"agency.txt, calendar.txt, calendar_dates.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
mdb-1070,hu-miskolc-miskolc-varosi-kozlekedesi-mvk-gtfs-1070,"agency.txt, calendar_dates.txt, feed_info.txt, routes.txt, shapes.txt, stop_times.txt, stops.txt, trips.txt"
