Feed Stable ID,Catalog ID,Feature
mdb-414,us-michigan-suburban-mobility-authority-for-regional-transit-smart-gtfs-414,Feed Information
mdb-414,us-michigan-suburban-mobility-authority-for-regional-transit-smart-gtfs-414,Route Colors
mdb-414,us-michigan-suburban-mobility-authority-for-regional-transit-smart-gtfs-414,Headsigns
mdb-414,us-michigan-suburban-mobility-authority-for-regional-transit-smart-gtfs-414,Wheelchair Accessibility
mdb-414,us-michigan-suburban-mobility-authority-for-regional-transit-smart-gtfs-414,Bikes Allowance
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Fares V1
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Shapes
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Feed Information
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Zone-Based Fares
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Headsigns
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Wheelchair Accessibility
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Location Types
mdb-1327,us-oregon-quail-trail-public-transit-gtfs-1327,Continuous Stops
mdb-518,us-new-york-staten-island-ferry-gtfs-518,Shapes
mdb-518,us-new-york-staten-island-ferry-gtfs-518,Feed Information
mdb-518,us-new-york-staten-island-ferry-gtfs-518,Route Colors
mdb-518,us-new-york-staten-island-ferry-gtfs-518,Wheelchair Accessibility
mdb-518,us-new-york-staten-island-ferry-gtfs-518,Bikes Allowance
mdb-518,us-new-york-staten-island-ferry-gtfs-518,Location Types
mdb-72,us-california-petaluma-transit-gtfs-72,Fares V1
mdb-72,us-california-petaluma-transit-gtfs-72,Shapes
mdb-72,us-california-petaluma-transit-gtfs-72,Feed Information
mdb-72,us-california-petaluma-transit-gtfs-72,Route Colors
mdb-72,us-california-petaluma-transit-gtfs-72,Headsigns
mdb-72,us-california-petaluma-transit-gtfs-72,Wheelchair Accessibility
mdb-72,us-california-petaluma-transit-gtfs-72,Location Types
mdb-72,us-california-petaluma-transit-gtfs-72,Continuous Stops
mdb-724,ca-ontario-burlington-transit-gtfs-724,Fares V1
mdb-724,ca-ontario-burlington-transit-gtfs-724,Shapes
mdb-724,ca-ontario-burlington-transit-gtfs-724,Feed Information
mdb-724,ca-ontario-burlington-transit-gtfs-724,Route Colors
mdb-724,ca-ontario-burlington-transit-gtfs-724,Headsigns
mdb-724,ca-ontario-burlington-transit-gtfs-724,Wheelchair Accessibility
mdb-724,ca-ontario-burlington-transit-gtfs-724,Location Types
mdb-485,us-virginia-arlington-transit-gtfs-485,Fares V1
mdb-485,us-virginia-arlington-transit-gtfs-485,Shapes
mdb-485,us-virginia-arlington-transit-gtfs-485,Feed Information
mdb-485,us-virginia-arlington-transit-gtfs-485,Route Colors
mdb-485,us-virginia-arlington-transit-gtfs-485,Headsigns
mdb-485,us-virginia-arlington-transit-gtfs-485,Wheelchair Accessibility
mdb-485,us-virginia-arlington-transit-gtfs-485,Bikes Allowance
mdb-481,us-virginia-potomac-and-rappahannock-transportation-commission-prtc-gtfs-481,Transfers
mdb-481,us-virginia-potomac-and-rappahannock-transportation-commission-prtc-gtfs-481,Shapes
mdb-481,us-virginia-potomac-and-rappahannock-transportation-commission-prtc-gtfs-481,Feed Information
mdb-481,us-virginia-potomac-and-rappahannock-transportation-commission-prtc-gtfs-481,Route Colors
mdb-481,us-virginia-potomac-and-rappahannock-transportation-commission-prtc-gtfs-481,Headsigns
mdb-481,us-virginia-potomac-and-rappahannock-transportation-commission-prtc-gtfs-481,Wheelchair Accessibility
mdb-481,us-virginia-potomac-and-rappahannock-transportation-commission-prtc-gtfs-481,Bikes Allowance
mdb-103,us-california-el-monte-transit-gtfs-103,Fares V1
mdb-103,us-california-el-monte-transit-gtfs-103,Fare Products
mdb-103,us-california-el-monte-transit-gtfs-103,Shapes
mdb-103,us-california-el-monte-transit-gtfs-103,Feed Information
mdb-103,us-california-el-monte-transit-gtfs-103,Route Colors
mdb-103,us-california-el-monte-transit-gtfs-103,Headsigns
mdb-103,us-california-el-monte-transit-gtfs-103,Wheelchair Accessibility
mdb-103,us-california-el-monte-transit-gtfs-103,Location Types
mdb-103,us-california-el-monte-transit-gtfs-103,Continuous Stops
mdb-988,fr-provence-alpes-cote-dazur-ulysse-gtfs-988,Transfers
mdb-988,fr-provence-alpes-cote-dazur-ulysse-gtfs-988,Route Colors
mdb-988,fr-provence-alpes-cote-dazur-ulysse-gtfs-988,Headsigns
mdb-988,fr-provence-alpes-cote-dazur-ulysse-gtfs-988,Location Types
mdb-2019,us-illinois-rockford-mass-transit-district-gtfs-2019,Fares V1
mdb-2019,us-illinois-rockford-mass-transit-district-gtfs-2019,Shapes
mdb-2019,us-illinois-rockford-mass-transit-district-gtfs-2019,Feed Information
mdb-2019,us-illinois-rockford-mass-transit-district-gtfs-2019,Route Colors
mdb-2019,us-illinois-rockford-mass-transit-district-gtfs-2019,Headsigns
mdb-2019,us-illinois-rockford-mass-transit-district-gtfs-2019,Wheelchair Accessibility
mdb-2019,us-illinois-rockford-mass-transit-district-gtfs-2019,Bikes Allowance
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Fares V1
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Shapes
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Feed Information
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Route Colors
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Headsigns
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Wheelchair Accessibility
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Text-To-Speech
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Location Types
mdb-815,us-california-sonoma-marin-area-rail-transit-smart-gtfs-815,Continuous Stops
mdb-427,us-massachusetts-hy-line-cruises-gtfs-427,Fares V1
mdb-427,us-massachusetts-hy-line-cruises-gtfs-427,Shapes
mdb-427,us-massachusetts-hy-line-cruises-gtfs-427,Feed Information
mdb-427,us-massachusetts-hy-line-cruises-gtfs-427,Headsigns
mdb-427,us-massachusetts-hy-line-cruises-gtfs-427,Wheelchair Accessibility
mdb-427,us-massachusetts-hy-line-cruises-gtfs-427,Location Types
mdb-427,us-massachusetts-hy-line-cruises-gtfs-427,Continuous Stops
mdb-1876,fr-hauts-de-france-marineo-gtfs-1876,Shapes
mdb-1876,fr-hauts-de-france-marineo-gtfs-1876,Feed Information
mdb-1876,fr-hauts-de-france-marineo-gtfs-1876,Route Colors
mdb-1876,fr-hauts-de-france-marineo-gtfs-1876,Headsigns
mdb-1876,fr-hauts-de-france-marineo-gtfs-1876,Wheelchair Accessibility
mdb-1876,fr-hauts-de-france-marineo-gtfs-1876,Bikes Allowance
mdb-1876,fr-hauts-de-france-marineo-gtfs-1876,Location Types
mdb-711,ca-alberta-roam-transit-gtfs-711,Transfers
mdb-711,ca-alberta-roam-transit-gtfs-711,Fares V1
mdb-711,ca-alberta-roam-transit-gtfs-711,Shapes
mdb-711,ca-alberta-roam-transit-gtfs-711,Feed Information
mdb-711,ca-alberta-roam-transit-gtfs-711,Route Colors
mdb-711,ca-alberta-roam-transit-gtfs-711,Headsigns
mdb-711,ca-alberta-roam-transit-gtfs-711,Wheelchair Accessibility
mdb-711,ca-alberta-roam-transit-gtfs-711,Text-To-Speech
mdb-711,ca-alberta-roam-transit-gtfs-711,Location Types
mdb-711,ca-alberta-roam-transit-gtfs-711,Continuous Stops
mdb-692,ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692,Shapes
mdb-692,ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692,Feed Information
mdb-692,ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692,Route Colors
mdb-692,ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692,Headsigns
mdb-692,ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692,Wheelchair Accessibility
mdb-692,ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692,Bikes Allowance
mdb-692,ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692,Location Types
mdb-1936,gb-manchester-go-north-west-gtfs-1936,Route Colors
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Fares V1
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Shapes
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Feed Information
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Route Colors
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Headsigns
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Wheelchair Accessibility
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Location Types
mdb-447,us-massachusetts-cape-ann-transportation-authority-cata-gtfs-447,Continuous Stops
mdb-171,us-idaho-pocatello-regional-transit-gtfs-171,Shapes
mdb-171,us-idaho-pocatello-regional-transit-gtfs-171,Feed Information
mdb-171,us-idaho-pocatello-regional-transit-gtfs-171,Route Colors
mdb-171,us-idaho-pocatello-regional-transit-gtfs-171,Headsigns
mdb-171,us-idaho-pocatello-regional-transit-gtfs-171,Wheelchair Accessibility
mdb-171,us-idaho-pocatello-regional-transit-gtfs-171,Location Types
mdb-1071,nz-bay-of-plenty-baybus-gtfs-1071,Transfers
mdb-1071,nz-bay-of-plenty-baybus-gtfs-1071,Shapes
mdb-1071,nz-bay-of-plenty-baybus-gtfs-1071,Feed Information
mdb-1071,nz-bay-of-plenty-baybus-gtfs-1071,Headsigns
mdb-1071,nz-bay-of-plenty-baybus-gtfs-1071,Wheelchair Accessibility
mdb-1071,nz-bay-of-plenty-baybus-gtfs-1071,Location Types
mdb-1071,nz-bay-of-plenty-baybus-gtfs-1071,Continuous Stops
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Transfers
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Fares V1
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Shapes
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Feed Information
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Route Colors
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Headsigns
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Wheelchair Accessibility
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Text-To-Speech
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Location Types
mdb-489,us-maryland-regional-transportation-agency-of-central-maryland-rta-gtfs-489,Continuous Stops
mdb-1937,gb-west-berkshire-green-line-702-gtfs-1937,Shapes
mdb-1937,gb-west-berkshire-green-line-702-gtfs-1937,Route Colors
mdb-1937,gb-west-berkshire-green-line-702-gtfs-1937,Headsigns
mdb-1823,tr-kocaeli-eshot-gtfs-1823,Shapes
mdb-1823,tr-kocaeli-eshot-gtfs-1823,Wheelchair Accessibility
mdb-1823,tr-kocaeli-eshot-gtfs-1823,Bikes Allowance
mdb-554,us-rhode-island-block-island-ferry-gtfs-554,Fares V1
mdb-554,us-rhode-island-block-island-ferry-gtfs-554,Shapes
mdb-554,us-rhode-island-block-island-ferry-gtfs-554,Feed Information
mdb-554,us-rhode-island-block-island-ferry-gtfs-554,Headsigns
mdb-554,us-rhode-island-block-island-ferry-gtfs-554,Wheelchair Accessibility
mdb-554,us-rhode-island-block-island-ferry-gtfs-554,Location Types
mdb-554,us-rhode-island-block-island-ferry-gtfs-554,Continuous Stops
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Fares V1
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Shapes
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Feed Information
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Route Colors
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Headsigns
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Wheelchair Accessibility
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Bikes Allowance
mdb-409,us-pennsylvania-port-authority-of-allegheny-county-gtfs-409,Location Types
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Fares V1
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Shapes
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Feed Information
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Route Colors
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Headsigns
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Wheelchair Accessibility
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Location Types
mdb-203,us-iowa-dodger-area-rapid-transit-gtfs-203,Continuous Stops
mdb-1314,fr-ile-de-france-blablacar-bus-gtfs-1314,Feed Information
mdb-1314,fr-ile-de-france-blablacar-bus-gtfs-1314,Translations
mdb-1314,fr-ile-de-france-blablacar-bus-gtfs-1314,Route Colors
mdb-1314,fr-ile-de-france-blablacar-bus-gtfs-1314,Wheelchair Accessibility
mdb-1314,fr-ile-de-france-blablacar-bus-gtfs-1314,Bikes Allowance
mdb-886,us-california-san-joaquin-regional-transit-district-rtd-gtfs-886,Shapes
mdb-886,us-california-san-joaquin-regional-transit-district-rtd-gtfs-886,Feed Information
mdb-886,us-california-san-joaquin-regional-transit-district-rtd-gtfs-886,Route Colors
mdb-886,us-california-san-joaquin-regional-transit-district-rtd-gtfs-886,Headsigns
mdb-886,us-california-san-joaquin-regional-transit-district-rtd-gtfs-886,Wheelchair Accessibility
mdb-886,us-california-san-joaquin-regional-transit-district-rtd-gtfs-886,Text-To-Speech
mdb-886,us-california-san-joaquin-regional-transit-district-rtd-gtfs-886,Bikes Allowance
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Transfers
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Fares V1
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Shapes
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Feed Information
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Route Colors
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Headsigns
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Wheelchair Accessibility
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Location Types
mdb-191,us-iowa-sioux-city-transit-system-gtfs-191,Continuous Stops
mdb-1951,gb-isle-of-wight-southern-vectis-gtfs-1951,Shapes
mdb-1951,gb-isle-of-wight-southern-vectis-gtfs-1951,Route Colors
mdb-1951,gb-isle-of-wight-southern-vectis-gtfs-1951,Headsigns
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Transfers
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Fares V1
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Shapes
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Feed Information
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Route Colors
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Headsigns
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Wheelchair Accessibility
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Bikes Allowance
mdb-533,us-new-york-rochester-genesee-regional-transportation-authority-rgrta-gtfs-533,Location Types
mdb-1842,us-california-ucsc-transportation-and-parking-services-gtfs-1842,Shapes
mdb-1842,us-california-ucsc-transportation-and-parking-services-gtfs-1842,Feed Information
mdb-1842,us-california-ucsc-transportation-and-parking-services-gtfs-1842,Route Colors
mdb-1842,us-california-ucsc-transportation-and-parking-services-gtfs-1842,Headsigns
mdb-1842,us-california-ucsc-transportation-and-parking-services-gtfs-1842,Wheelchair Accessibility
mdb-1842,us-california-ucsc-transportation-and-parking-services-gtfs-1842,Continuous Stops
mdb-196,us-iowa-coralville-transit-gtfs-196,Fares V1
mdb-196,us-iowa-coralville-transit-gtfs-196,Shapes
mdb-196,us-iowa-coralville-transit-gtfs-196,Feed Information
mdb-196,us-iowa-coralville-transit-gtfs-196,Route Colors
mdb-196,us-iowa-coralville-transit-gtfs-196,Headsigns
mdb-196,us-iowa-coralville-transit-gtfs-196,Wheelchair Accessibility
mdb-196,us-iowa-coralville-transit-gtfs-196,Location Types
mdb-196,us-iowa-coralville-transit-gtfs-196,Continuous Stops
mdb-503,us-pennsylvania-southeastern-pennsylvania-transportation-authority-septa-gtfs-503,Route Colors
mdb-503,us-pennsylvania-southeastern-pennsylvania-transportation-authority-septa-gtfs-503,Headsigns
mdb-503,us-pennsylvania-southeastern-pennsylvania-transportation-authority-septa-gtfs-503,Fares V1
mdb-503,us-pennsylvania-southeastern-pennsylvania-transportation-authority-septa-gtfs-503,Shapes
mdb-503,us-pennsylvania-southeastern-pennsylvania-transportation-authority-septa-gtfs-503,Feed Information
mdb-163,us-colorado-gunnison-valley-transportation-authority-rta-gtfs-163,Fares V1
mdb-163,us-colorado-gunnison-valley-transportation-authority-rta-gtfs-163,Shapes
